User_ID  ,Họ_Tên               ,Giới_Tính ,Ngày_Sinh  ,Số_Điện_Thoại ,Email                         ,Địa_Chỉ          ,Thành_Phố               ,Nghề_Nghiệp
USR00750 ,Chị Kim Đặng         ,Nữ        ,16/02/1964 ,   0520577381 ,chikimđang48@gmail.com        ,88 John Tổ       ,Quận JaneHuyện          ,Quản lý sản xuất
USR00751 ,Anh Nhiên Nguyễn     ,Nam       ,07/02/1984 ,   0341411553 ,anhnhiennguyen11@gmail.com    ,17 Jane Số       ,Quận JaneThị xã         ,Nhân viên lễ tân
USR00752 ,Khoa Hoàng Vũ        ,Nam       ,11/01/1999 ,   0365938294 ,khoahoangvu23@gmail.com       ,7 Jane Tổ        ,Huyện JohnPhường        ,Giảng viên
USR00753 ,Châu Lê              ,Nam       ,09/12/2001 ,   0519792711 ,chaule26@gmail.com            ,11 Dương Số      ,JaneXã                  ,Thực tập sinh giáo dục
USR00754 ,Phúc Phú Hoàng       ,Nam       ,13/11/1973 ,   0334485630 ,phucphuhoang12@gmail.com      ,56 Lê Khu        ,JohnQuận                ,Kiến trúc sư phần mềm
USR00755 ,Ông Phúc Phạm        ,Nam       ,06/04/2003 ,   0875989780 ,ongphucpham74@gmail.com       ,112 Jane Hẻm     ,JanePhường              ,Kiểm toán
USR00756 ,Linh Hoàng           ,Nữ        ,04/03/1999 ,   0852023136 ,linhhoang55@gmail.com         ,78 Đặng Khu      ,Quận JanePhường         ,Kỹ sư xây dựng
USR00757 ,Chị Khoa Hoàng       ,Nữ        ,27/08/1998 ,   0548569298 ,chikhoahoang35@gmail.com      ,22 John Dãy      ,Huyện JohnXã            ,Kiến trúc sư
USR00758 ,Tùng Phú Lê          ,Nam       ,21/06/1998 ,   0949612062 ,tungphule48@gmail.com         ,82 Trần Khu      ,JohnPhường              ,Giám đốc kinh doanh
USR00759 ,Bảo Đức Dương        ,Nam       ,24/01/1975 ,   0538817450 ,baođucduong19@gmail.com       ,399 Jane Đường   ,JaneHuyện               ,Thợ xây
USR00760 ,Quý ông Thành Mai    ,Nam       ,22/12/1976 ,   0938232242 ,quyongthanhmai54@gmail.com    ,75 John Khu      ,JohnThành phố           ,Trưởng phòng kinh doanh
USR00761 ,Huy Phạm             ,Nam       ,27/11/1983 ,   0842580688 ,huypham86@gmail.com           ,9 Jane Số        ,JaneQuận                ,Luật sư
USR00762 ,Bà Phương Dương      ,Nữ        ,18/02/1992 ,   0731259870 ,baphuongduong51@gmail.com     ,8 Nguyễn Số      ,Huyện JaneThành phố     ,Nhà tư vấn tài chính
USR00763 ,Hoàng Xuân Lê        ,Nam       ,25/11/1994 ,   0961186315 ,hoangxuanle83@gmail.com       ,99 Mai Làng      ,JaneQuận                ,Giảng viên
USR00764 ,Quang Đức Bùi        ,Nam       ,12/11/1997 ,   0948059985 ,quangđucbui42@gmail.com       ,503 Bùi Khu      ,Huyện JaneQuận          ,Marketing Manager
USR00765 ,Nhật Bùi             ,Nữ        ,11/01/1991 ,   0758931328 ,nhatbui40@gmail.com           ,1 John Ngõ       ,Quận JohnQuận           ,Chuyên viên tín dụng
USR00766 ,Khoa Phú Vũ          ,Nam       ,14/10/2004 ,   0391957554 ,khoaphuvu91@gmail.com         ,3 Jane Hẻm       ,Quận JaneQuận           ,Kiến trúc sư
USR00767 ,Bà Khoa Phạm         ,Nữ        ,10/06/1978 ,   0338548719 ,bakhoapham97@gmail.com        ,07 John Ngõ      ,Quận JaneThành phố      ,Y tá
USR00768 ,Anh Nam Đặng         ,Nam       ,22/01/1985 ,   0557926491 ,anhnamđang36@gmail.com        ,920 Mai Đường    ,Thành phố JaneXã        ,Nhân viên khách sạn
USR00769 ,Cô Ngọc Trần         ,Nữ        ,13/11/1994 ,   0565300419 ,congoctran82@gmail.com        ,5 John Khu       ,Quận JaneHuyện          ,UX/UI Designer
USR00770 ,Nhật Đức Lê          ,Nam       ,06/06/1961 ,   0398696421 ,nhatđucle23@gmail.com         ,1 Jane Làng      ,JohnXã                  ,Nông dân
USR00771 ,Dũng Hữu Mai         ,Nam       ,08/03/1967 ,   0550701457 ,dunghuumai70@gmail.com        ,38 Lê Đường      ,Thị xã JohnHuyện        ,Chuyên viên tư vấn tuyển sinh
USR00772 ,Nhiên Tấn Nguyễn     ,Nam       ,28/08/2006 ,   0392494340 ,nhientannguyen67@gmail.com    ,586 Jane Số      ,Thị xã JaneXã           ,Kiến trúc sư
USR00773 ,Hạnh Đặng            ,Nữ        ,02/02/1983 ,   0795575631 ,hanhđang73@gmail.com          ,116 Nguyễn Khu   ,JohnHuyện               ,Nhà tư vấn tài chính
USR00774 ,Quý ông Quang Dương  ,Nam       ,29/09/1976 ,   0950966648 ,quyongquangduong30@gmail.com  ,665 Bùi Khu      ,JaneThị xã              ,Nông dân
USR00775 ,Chị Hồng Hoàng       ,Nữ        ,02/06/1981 ,   0591293273 ,chihonghoang92@gmail.com      ,78 John Dãy      ,JohnThị xã              ,Nhà phân tích dữ liệu
USR00776 ,Trọng Hoàng Vũ       ,Nam       ,04/04/1988 ,   0743674393 ,tronghoangvu25@gmail.com      ,886 John Hẻm     ,JohnThành phố           ,Project Manager
USR00777 ,Xuân Trần            ,Nữ        ,27/09/1981 ,   0548613387 ,xuantran20@gmail.com          ,04 Jane Đường    ,Huyện JaneThành phố     ,Thư ký pháp lý
USR00778 ,Quý ông Nam Phạm     ,Nam       ,07/03/1988 ,   0834256603 ,quyongnampham67@gmail.com     ,27 Jane Làng     ,JohnQuận                ,Biên dịch viên
USR00779 ,Hoàng Hoàng Đặng     ,Nam       ,10/11/1980 ,   0985350153 ,hoanghoangđang83@gmail.com    ,978 Jane Tổ      ,JohnQuận                ,Chuyên viên tư vấn tuyển sinh
USR00780 ,Nhiên Mai            ,Nam       ,23/10/1988 ,   0834132830 ,nhienmai47@gmail.com          ,50 Jane Số       ,JohnXã                  ,Project Manager
USR00781 ,Quý cô Lâm Đặng      ,Nữ        ,05/02/1960 ,   0366256141 ,quycolamđang50@gmail.com      ,5 Jane Tổ        ,Huyện JohnHuyện         ,Chuyên viên tư vấn tuyển sinh
USR00782 ,Thành Hoàng Dương    ,Nam       ,07/04/2006 ,   0511497994 ,thanhhoangduong45@gmail.com   ,6 Vũ Làng        ,JaneXã                  ,Kỹ sư giám sát
USR00783 ,Nhật Hữu Trần        ,Nam       ,07/11/1963 ,   0992358394 ,nhathuutran37@gmail.com       ,7 John Dãy       ,Thành phố JaneQuận      ,Nhân viên lễ tân
USR00784 ,Chị Ngọc Đặng        ,Nữ        ,27/05/1967 ,   0875637222 ,chingocđang44@gmail.com       ,44 Jane Ngõ      ,Quận JohnXã             ,Digital Marketer
USR00785 ,Dũng Bùi             ,Nam       ,08/09/1991 ,   0527290518 ,dungbui87@gmail.com           ,059 John Dãy     ,Huyện JaneHuyện         ,Luật sư
USR00786 ,Trung Vũ             ,Nam       ,10/10/2001 ,   0921567318 ,trungvu97@gmail.com           ,88 Jane Ngõ      ,Thành phố JohnQuận      ,Nhân viên lễ tân
USR00787 ,Lan Dương            ,Nữ        ,19/10/1967 ,   0783308312 ,landuong61@gmail.com          ,5 Bùi Số         ,Thành phố JaneQuận      ,Kỹ sư xây dựng
USR00788 ,Bà Linh Mai          ,Nữ        ,05/02/1999 ,   0730749292 ,balinhmai58@gmail.com         ,13 Trần Hẻm      ,Thị xã JohnPhường       ,Chuyên viên nhân sự
USR00789 ,An Hải Mai           ,Nam       ,05/11/1998 ,   0789356492 ,anhaimai28@gmail.com          ,6 John Hẻm       ,Quận JohnQuận           ,Nhà phân tích dữ liệu
USR00790 ,Quý cô Yến Bùi       ,Nữ        ,30/10/1990 ,   0880425314 ,quycoyenbui67@gmail.com       ,68 Vũ Dãy        ,Quận JaneQuận           ,Quản lý sản xuất
USR00791 ,Ông Nhiên Nguyễn     ,Nam       ,04/04/1987 ,   0579361442 ,ongnhiennguyen92@gmail.com    ,534 Bùi Đường    ,JohnThị xã              ,Marketing Manager
USR00792 ,Anh Bảo Trần         ,Nam       ,08/07/1998 ,   0332309931 ,anhbaotran47@gmail.com        ,1 John Khu       ,JaneThị xã              ,Giám đốc kinh doanh
USR00793 ,Quý cô Hạnh Dương    ,Nữ        ,03/03/1992 ,   0939111681 ,quycohanhduong71@gmail.com    ,4 Trần Dãy       ,Quận JohnThành phố      ,Giám đốc kinh doanh
USR00794 ,Hà Thị Mai           ,Nam       ,13/12/1969 ,   0324396882 ,hathimai74@gmail.com          ,17 Jane Khu      ,Quận JohnPhường         ,Kiến trúc sư phần mềm
USR00795 ,Dũng Đức Hoàng       ,Nam       ,05/04/2007 ,   0859449253 ,dungđuchoang41@gmail.com      ,899 John Ngõ     ,Thị xã JohnThị xã       ,Kỹ sư giám sát
USR00796 ,Quang Xuân Hoàng     ,Nam       ,05/04/1966 ,   0870620953 ,quangxuanhoang41@gmail.com    ,691 Vũ Dãy       ,Thành phố JaneThị xã    ,Nhân viên khách sạn
USR00797 ,Chị Thành Nguyễn     ,Nữ        ,12/06/2002 ,   0747384213 ,chithanhnguyen86@gmail.com    ,871 Mai Khu      ,JohnQuận                ,Kỹ sư sản xuất
USR00798 ,Chi Hoàng            ,Nữ        ,11/01/2005 ,   0349172336 ,chihoang89@gmail.com          ,5 Phạm Hẻm       ,JohnXã                  ,Sales Representative
USR00799 ,Vân Nguyễn           ,Nữ        ,25/02/1987 ,   0977624029 ,vannguyen86@gmail.com         ,43 Đặng Tổ       ,Quận JaneThị xã         ,DevOps Engineer
USR00800 ,Huy Dương            ,Nam       ,30/04/2000 ,   0938997692 ,huyduong27@gmail.com          ,211 John Dãy     ,JaneThị xã              ,Lập trình viên
USR00801 ,Hoàng Dương          ,Nam       ,21/02/1999 ,   0567236639 ,hoangduong10@gmail.com        ,4 Nguyễn Khu     ,Thị xã JohnQuận         ,Chuyên viên phân tích thị trường
USR00802 ,Lâm Thị Nguyễn       ,Nam       ,05/08/1993 ,   0560815029 ,lamthinguyen14@gmail.com      ,6 John Tổ        ,Thành phố JaneThị xã    ,Kiểm toán
USR00803 ,Minh Thế Vũ          ,Nam       ,02/12/1971 ,   0795993332 ,minhthevu37@gmail.com         ,1 Mai Hẻm        ,Thành phố JaneThị xã    ,Lập trình viên
USR00804 ,Chị Dương Mai        ,Nữ        ,23/07/2007 ,   0513859244 ,chiduongmai84@gmail.com       ,10 Phạm Đường    ,JanePhường              ,Chuyên viên bán hàng trực tuyến
USR00805 ,Ngọc Dương           ,Nữ        ,29/07/1974 ,   0549353019 ,ngocduong49@gmail.com         ,01 Bùi Khu       ,JohnThành phố           ,Thợ xây
USR00806 ,Anh Thị Bùi          ,Nam       ,13/01/2002 ,   0989957184 ,anhthibui66@gmail.com         ,7 Trần Ngõ       ,JanePhường              ,Giảng viên
USR00807 ,Thành Tấn Bùi        ,Nam       ,05/06/1960 ,   0935490058 ,thanhtanbui89@gmail.com       ,49 Hoàng Tổ      ,Quận JohnHuyện          ,Nhân Viên Bán Hàng
USR00808 ,Quang Vũ             ,Nam       ,04/05/1963 ,   0551590305 ,quangvu69@gmail.com           ,0 Trần Làng      ,Thị xã JanePhường       ,Giáo viên
USR00809 ,Nhật Xuân Vũ         ,Nam       ,22/05/1990 ,   0354051605 ,nhatxuanvu30@gmail.com        ,20 Jane Ngõ      ,JaneHuyện               ,Lập trình viên
USR00810 ,Bảo Phạm             ,Nữ        ,14/02/1960 ,   0960625514 ,baopham71@gmail.com           ,661 Phạm Hẻm     ,Quận JanePhường         ,Kỹ sư xây dựng
USR00811 ,Chị Ngọc Lê          ,Nữ        ,09/03/1974 ,   0850781455 ,chingocle70@gmail.com         ,9 Nguyễn Ngõ     ,Thị xã JaneHuyện        ,Nhà tư vấn tài chính
USR00812 ,Chị Nhật Phạm        ,Nữ        ,05/11/1974 ,   0390877748 ,chinhatpham57@gmail.com       ,89 Lê Số         ,Thị xã JaneQuận         ,Digital Marketer
USR00813 ,Tùng Hoàng Phạm      ,Nam       ,24/06/1996 ,   0755040443 ,tunghoangpham76@gmail.com     ,774 Vũ Đường     ,Thị xã JaneQuận         ,Bác sĩ
USR00814 ,Yến Bùi              ,Nữ        ,24/10/1976 ,   0338626592 ,yenbui82@gmail.com            ,0 John Dãy       ,Huyện JohnQuận          ,Kỹ sư xây dựng
USR00815 ,Nhật Mai             ,Nữ        ,05/05/1993 ,   0915208658 ,nhatmai33@gmail.com           ,5 Đặng Đường     ,JaneQuận                ,Chuyên viên phân tích thị trường
USR00816 ,Cô Bảo Nguyễn        ,Nữ        ,31/12/2000 ,   0394314729 ,cobaonguyen88@gmail.com       ,9 John Ngõ       ,JanePhường              ,Giám đốc kinh doanh
USR00817 ,Cô Bảo Bùi           ,Nữ        ,25/12/1988 ,   0382158703 ,cobaobui80@gmail.com          ,239 Jane Đường   ,Huyện JaneHuyện         ,Digital Marketer
USR00818 ,Cô Vân Dương         ,Nữ        ,13/11/1969 ,   0581253681 ,covanduong13@gmail.com        ,417 John Số      ,JaneThị xã              ,Kế toán
USR00819 ,Châu Mai             ,Nam       ,21/12/1975 ,   0794251929 ,chaumai19@gmail.com           ,512 Phạm Tổ      ,JohnPhường              ,Nhân viên ngân hàng
USR00820 ,Minh Văn Đặng        ,Nam       ,17/11/1982 ,   0837432591 ,minhvanđang80@gmail.com       ,01 Bùi Ngõ       ,JanePhường              ,Chuyên viên bán hàng trực tuyến
USR00821 ,Cô Mai Lê            ,Nữ        ,23/08/1969 ,   0786033869 ,comaile81@gmail.com           ,69 Bùi Khu       ,JaneThị xã              ,Biên dịch viên
USR00822 ,Phúc Vũ              ,Nam       ,22/05/1987 ,   0718212722 ,phucvu70@gmail.com            ,5 Hoàng Hẻm      ,JohnThành phố           ,Thực tập sinh giáo dục
USR00823 ,Ông Hưng Trần        ,Nam       ,25/10/1962 ,   0921401165 ,onghungtran80@gmail.com       ,401 Jane Ngõ     ,JaneThị xã              ,Chuyên viên tư vấn tuyển sinh
USR00824 ,Bà Vi Vũ             ,Nữ        ,07/08/1965 ,   0345052579 ,bavivu70@gmail.com            ,937 John Số      ,Thị xã JaneQuận         ,Chuyên viên bảo mật
USR00825 ,Chị Vi Phạm          ,Nữ        ,07/11/2004 ,   0935621795 ,chivipham49@gmail.com         ,250 Hoàng Khu    ,Thị xã JohnPhường       ,Kỹ sư sản xuất
USR00826 ,Ông Hưng Phạm        ,Nam       ,23/11/1982 ,   0855637492 ,onghungpham14@gmail.com       ,91 Vũ Khu        ,Thị xã JaneXã           ,Nhân viên nhà hàng
USR00827 ,Quý cô Lâm Mai       ,Nữ        ,03/12/1976 ,   0752167858 ,quycolammai86@gmail.com       ,4 John Tổ        ,Thành phố JaneQuận      ,Thợ xây
USR00828 ,Quý cô Duyên Phạm    ,Nữ        ,04/04/1981 ,   0867018990 ,quycoduyenpham52@gmail.com    ,090 Vũ Khu       ,JaneThành phố           ,Kỹ sư nông nghiệp
USR00829 ,Ông Huy Trần         ,Nam       ,22/01/1990 ,   0921347207 ,onghuytran91@gmail.com        ,38 Nguyễn Số     ,JaneThị xã              ,Nhân viên khách sạn
USR00830 ,Bà Thành Vũ          ,Nữ        ,12/03/1966 ,   0985882369 ,bathanhvu23@gmail.com         ,798 Jane Tổ      ,JaneHuyện               ,DevOps Engineer
USR00831 ,Minh Nguyễn          ,Nam       ,24/03/1985 ,   0920503346 ,minhnguyen30@gmail.com        ,3 Mai Ngõ        ,Thị xã JaneThành phố    ,Giám đốc kinh doanh
USR00832 ,Bà Kim Vũ            ,Nữ        ,26/12/1982 ,   0960703326 ,bakimvu81@gmail.com           ,9 Jane Làng      ,Quận JaneXã             ,Nhân viên ngân hàng
USR00833 ,Tú Đặng              ,Nam       ,22/02/1997 ,   0377847361 ,tuđang45@gmail.com            ,15 Nguyễn Đường  ,Thành phố JaneQuận      ,Kiểm toán
USR00834 ,Dương Dương          ,Nữ        ,11/10/2001 ,   0742427098 ,duongduong36@gmail.com        ,37 Hoàng Hẻm     ,JohnThị xã              ,Nhân viên hành chính
USR00835 ,Thành Hoàng Dương    ,Nam       ,14/05/1984 ,   0569973366 ,thanhhoangduong87@gmail.com   ,361 Nguyễn Dãy   ,Thành phố JohnHuyện     ,Thợ xây
USR00836 ,Huy Vũ               ,Nam       ,24/12/2001 ,   0386684774 ,huyvu23@gmail.com             ,482 Jane Ngõ     ,Huyện JanePhường        ,Chuyên viên bảo mật
USR00837 ,Quý cô Ngọc Dương    ,Nữ        ,24/02/2000 ,   0827421369 ,quycongocduong32@gmail.com    ,0 Bùi Tổ         ,JanePhường              ,Chuyên viên nhân sự
USR00838 ,Bà Linh Đặng         ,Nữ        ,10/01/1966 ,   0968173166 ,balinhđang32@gmail.com        ,69 John Khu      ,JohnXã                  ,Sales Representative
USR00839 ,Hoàng Dương          ,Nam       ,23/03/1968 ,   0944679916 ,hoangduong99@gmail.com        ,74 Jane Khu      ,Thị xã JaneHuyện        ,Biên dịch viên
USR00840 ,Quang Thế Đặng       ,Nam       ,01/02/1963 ,   0776582389 ,quangtheđang56@gmail.com      ,085 John Làng    ,JaneXã                  ,Kỹ sư giám sát
USR00841 ,Quý cô Ngọc Phạm     ,Nữ        ,28/01/1981 ,   0521150434 ,quycongocpham28@gmail.com     ,40 John Tổ       ,Huyện JohnPhường        ,Nhân viên ngân hàng
USR00842 ,Ông Bảo Phạm         ,Nam       ,13/02/2003 ,   0795280887 ,ongbaopham98@gmail.com        ,469 Phạm Ngõ     ,JohnXã                  ,Chuyên viên nhân sự
USR00843 ,Quý ông Minh Mai     ,Nam       ,16/07/1985 ,   0858056612 ,quyongminhmai80@gmail.com     ,380 John Làng    ,Huyện JaneXã            ,Biên dịch viên
USR00844 ,Ông Quang Trần       ,Nam       ,13/11/2006 ,   0828338079 ,ongquangtran15@gmail.com      ,47 John Số       ,Thành phố JaneThành phố ,Lập trình viên
USR00845 ,Chị Ngọc Đặng        ,Nữ        ,19/03/1994 ,   0929599262 ,chingocđang10@gmail.com       ,68 Lê Ngõ        ,JanePhường              ,Nhân viên khách sạn
USR00846 ,Linh Bùi             ,Nữ        ,30/06/1985 ,   0955401147 ,linhbui12@gmail.com           ,17 Lê Dãy        ,JanePhường              ,Kỹ sư xây dựng
USR00847 ,Khoa Văn Nguyễn      ,Nam       ,09/06/2005 ,   0596175798 ,khoavannguyen77@gmail.com     ,4 John Ngõ       ,JohnThành phố           ,Kỹ sư giám sát
USR00848 ,Hồng Mai             ,Nữ        ,06/02/2006 ,   0595965431 ,hongmai60@gmail.com           ,70 Jane Số       ,Quận JohnThị xã         ,Kiểm toán
USR00849 ,Minh Vũ              ,Nam       ,09/01/1985 ,   0850164980 ,minhvu45@gmail.com            ,99 John Hẻm      ,Thị xã JaneHuyện        ,Bác sĩ
USR00850 ,Chị Dương Dương      ,Nữ        ,11/01/1989 ,   0359593799 ,chiduongduong34@gmail.com     ,7 Jane Đường     ,JaneThị xã              ,Nhà tư vấn tài chính
USR00851 ,Vi Lê                ,Nữ        ,08/03/1968 ,   0591738533 ,vile68@gmail.com              ,470 Lê Số        ,JaneXã                  ,Thực Tập
USR00852 ,Thành Lê             ,Nữ        ,15/01/1985 ,   0736618801 ,thanhle72@gmail.com           ,375 Jane Khu     ,JohnThị xã              ,Nhà tư vấn tài chính
USR00853 ,Trọng Bùi            ,Nam       ,13/05/1970 ,   0887188039 ,trongbui19@gmail.com          ,20 Jane Đường    ,JanePhường              ,Tester
USR00854 ,Bác Trung Dương      ,Nam       ,14/09/1966 ,   0839927406 ,bactrungduong88@gmail.com     ,0 Mai Khu        ,JaneXã                  ,DevOps Engineer
USR00855 ,Thành Đức Dương      ,Nam       ,18/10/1994 ,   0331046414 ,thanhđucduong26@gmail.com     ,140 Trần Khu     ,Thị xã JohnXã           ,Tester
USR00856 ,Anh Huy Bùi          ,Nam       ,28/12/1982 ,   0577437219 ,anhhuybui17@gmail.com         ,87 Mai Làng      ,JohnHuyện               ,Sales Representative
USR00857 ,Hà Vũ                ,Nữ        ,01/03/1965 ,   0882456640 ,havu33@gmail.com              ,49 John Tổ       ,Thị xã JaneThị xã       ,Kiến trúc sư
USR00858 ,Cô Bảo Lê            ,Nữ        ,12/05/1968 ,   0881279297 ,cobaole60@gmail.com           ,3 John Tổ        ,Thành phố JohnQuận      ,Nhà thiết kế đồ họa
USR00859 ,Quý cô Ngọc Vũ       ,Nữ        ,08/01/1983 ,   0962071534 ,quycongocvu92@gmail.com       ,10 John Làng     ,JaneQuận                ,Y tá
USR00860 ,Bảo Hữu Hoàng        ,Nam       ,16/08/1963 ,   0778646489 ,baohuuhoang73@gmail.com       ,81 Hoàng Hẻm     ,JanePhường              ,Nhân viên lễ tân
USR00861 ,Duyên Phạm           ,Nữ        ,19/11/1985 ,   0728231902 ,duyenpham29@gmail.com         ,34 Jane Tổ       ,Thị xã JaneQuận         ,Chuyên viên bán hàng trực tuyến
USR00862 ,Hải Dương            ,Nữ        ,25/12/1993 ,   0921715710 ,haiduong47@gmail.com          ,01 Dương Ngõ     ,JaneXã                  ,Thư ký pháp lý
USR00863 ,Bảo Phạm             ,Nữ        ,12/06/1977 ,   0576883633 ,baopham76@gmail.com           ,165 Bùi Khu      ,JaneThành phố           ,Kỹ sư phần mềm
USR00864 ,Bà Vi Phạm           ,Nữ        ,17/04/1983 ,   0343100146 ,bavipham57@gmail.com          ,268 Jane Dãy     ,JaneXã                  ,Luật sư
USR00865 ,Phúc Quang Vũ        ,Nam       ,16/04/1995 ,   0952801930 ,phucquangvu50@gmail.com       ,710 Jane Tổ      ,Huyện JaneXã            ,Thực tập sinh giáo dục
USR00866 ,Quý cô Thảo Vũ       ,Nữ        ,21/02/1980 ,   0584666422 ,quycothaovu94@gmail.com       ,92 Mai Làng      ,Thị xã JaneHuyện        ,Nhà tư vấn tài chính
USR00867 ,Ông Trung Hoàng      ,Nam       ,14/03/1999 ,   0756581776 ,ongtrunghoang50@gmail.com     ,0 Bùi Làng       ,JaneThành phố           ,Thợ xây
USR00868 ,Chi Bùi              ,Nữ        ,28/03/1995 ,   0347385515 ,chibui19@gmail.com            ,7 Jane Dãy       ,Huyện JaneQuận          ,Chuyên viên phân tích thị trường
USR00869 ,Bác Nhiên Đặng       ,Nam       ,08/08/2002 ,   0883411042 ,bacnhienđang72@gmail.com      ,804 Nguyễn Tổ    ,Quận JohnThị xã         ,Kỹ sư nông nghiệp
USR00870 ,Ông Châu Lê          ,Nam       ,25/09/2002 ,   0754419471 ,ongchaule90@gmail.com         ,15 Jane Ngõ      ,Thị xã JaneThành phố    ,Tư vấn khách hàng
USR00871 ,Hà Lê                ,Nữ        ,03/02/1980 ,   0542287783 ,hale37@gmail.com              ,089 Jane Làng    ,Huyện JaneThị xã        ,Công nhân sản xuất
USR00872 ,Quý ông Nam Phạm     ,Nam       ,01/08/1980 ,   0537711092 ,quyongnampham72@gmail.com     ,8 John Khu       ,Thị xã JaneQuận         ,Lập trình viên
USR00873 ,Thành Phạm           ,Nữ        ,30/08/1979 ,   0940299951 ,thanhpham12@gmail.com         ,7 Lê Hẻm         ,Huyện JaneHuyện         ,Marketing Manager
USR00874 ,Nam Mai              ,Nam       ,11/01/1969 ,   0581529051 ,nammai12@gmail.com            ,39 John Số       ,JanePhường              ,Điều Dưỡng
USR00875 ,Chị Linh Vũ          ,Nữ        ,04/07/1972 ,   0811949873 ,chilinhvu69@gmail.com         ,4 John Dãy       ,JaneThị xã              ,Nông dân
USR00876 ,Anh Nguyễn           ,Nam       ,14/04/1973 ,   0382149586 ,anhnguyen15@gmail.com         ,603 Jane Tổ      ,Huyện JohnHuyện         ,Y tá
USR00877 ,Trọng Hữu Dương      ,Nam       ,10/02/1984 ,   0835478549 ,tronghuuduong41@gmail.com     ,1 Lê Hẻm         ,JaneXã                  ,Y tá
USR00878 ,Cô Dương Hoàng       ,Nữ        ,17/11/1972 ,   0898319814 ,coduonghoang74@gmail.com      ,6 Trần Khu       ,Quận JaneThị xã         ,Bác sĩ
USR00879 ,Nam Đặng             ,Nam       ,21/05/1998 ,   0359245703 ,namđang70@gmail.com           ,5 Bùi Khu        ,Huyện JohnThành phố     ,Nhà thiết kế đồ họa
USR00880 ,Nhật Hải Trần        ,Nam       ,16/12/1995 ,   0982976740 ,nhathaitran41@gmail.com       ,41 Lê Tổ         ,Huyện JaneThị xã        ,Kỹ sư nông nghiệp
USR00881 ,Quý cô Hải Dương     ,Nữ        ,03/04/1983 ,   0856357372 ,quycohaiduong84@gmail.com     ,9 Jane Số        ,JaneThị xã              ,Nhà báo
USR00882 ,Nam Vũ               ,Nam       ,01/06/1998 ,   0335121907 ,namvu12@gmail.com             ,7 Mai Dãy        ,Thị xã JohnXã           ,Kiến trúc sư phần mềm
USR00883 ,Hải Phú Trần         ,Nam       ,29/05/1987 ,   0787578551 ,haiphutran13@gmail.com        ,75 Jane Khu      ,Thành phố JohnThị xã    ,Nông dân
USR00884 ,Thành Thị Trần       ,Nam       ,25/08/1968 ,   0566888233 ,thanhthitran34@gmail.com      ,41 Hoàng Ngõ     ,JohnPhường              ,Thư ký pháp lý
USR00885 ,Duyên Mai            ,Nữ        ,28/08/1979 ,   0511890870 ,duyenmai30@gmail.com          ,783 John Ngõ     ,Quận JohnThị xã         ,Kỹ sư giám sát
USR00886 ,Anh Minh Nguyễn      ,Nam       ,13/09/1966 ,   0945950540 ,anhminhnguyen49@gmail.com     ,2 John Số        ,JaneXã                  ,Kiến trúc sư phần mềm
USR00887 ,Anh Khoa Vũ          ,Nam       ,12/04/1980 ,   0993071066 ,anhkhoavu86@gmail.com         ,0 Lê Tổ          ,JaneThị xã              ,Kỹ sư giám sát
USR00888 ,Tú Hải Dương         ,Nam       ,21/10/1992 ,   0581693126 ,tuhaiduong17@gmail.com        ,743 Jane Dãy     ,JaneThị xã              ,Nông dân
USR00889 ,Minh Xuân Mai        ,Nam       ,31/03/2006 ,   0318452166 ,minhxuanmai35@gmail.com       ,5 John Đường     ,Huyện JaneXã            ,Digital Marketer
USR00890 ,Nhật Phạm            ,Nữ        ,07/02/1999 ,   0867086513 ,nhatpham13@gmail.com          ,39 Phạm Số       ,Thị xã JaneQuận         ,Dược sĩ
USR00891 ,Tú Nguyễn            ,Nam       ,04/05/2002 ,   0870440400 ,tunguyen60@gmail.com          ,53 Bùi Ngõ       ,Huyện JohnPhường        ,Công nhân sản xuất
USR00892 ,Xuân Dương           ,Nữ        ,29/09/2005 ,   0534108966 ,xuanduong27@gmail.com         ,175 John Ngõ     ,Thị xã JaneThành phố    ,Kỹ sư giám sát
USR00893 ,Nhật Hữu Trần        ,Nam       ,01/01/1971 ,   0733125740 ,nhathuutran18@gmail.com       ,549 Phạm Số      ,JohnXã                  ,Chuyên viên bán hàng trực tuyến
USR00894 ,Thành Nguyễn         ,Nữ        ,25/12/1997 ,   0956693537 ,thanhnguyen56@gmail.com       ,4 John Khu       ,JaneHuyện               ,Chuyên viên bán hàng trực tuyến
USR00895 ,Anh Hưng Phạm        ,Nam       ,13/08/2006 ,   0595783585 ,anhhungpham34@gmail.com       ,6 John Ngõ       ,JohnPhường              ,Kiến trúc sư phần mềm
USR00896 ,Khoa Tấn Nguyễn      ,Nam       ,31/12/2005 ,   0960247497 ,khoatannguyen83@gmail.com     ,74 John Dãy      ,Huyện JaneHuyện         ,Thực tập sinh giáo dục
USR00897 ,Bảo Lê               ,Nam       ,12/12/2006 ,   0859758594 ,baole66@gmail.com             ,17 Nguyễn Ngõ    ,JaneThị xã              ,Nghệ sĩ
USR00898 ,Phương Hải Bùi       ,Nam       ,19/04/1984 ,   0360682172 ,phuonghaibui39@gmail.com      ,01 John Số       ,JohnQuận                ,Kỹ sư phần mềm
